Email,Phone,CreditScore,AgeGroup,FamilyBackground,Income,Profession,CompanyType,City,Comment,LeadIntent
user8712@testmail.com,+91-7400622577,406,18-25,Married with Kids,828246,Engineer,MNC,Delhi,no time,0
user8713@gmail.com,+91-6202708302,410,36-50,Single,850406,Freelancer,Self-employed,Hyderabad,just exploring,0
user8714@outlook.com,+91-6304581710,576,18-25,Single,269535,Freelancer,Startup,Delhi,no time,0
user8715@testmail.com,+91-7502362650,513,26-35,Married with Kids,224679,Unemployed,MNC,Mumbai,not interested,0
user8716@gmail.com,+91-8916981006,805,26-35,Married with Kids,327142,Sales Rep,Startup,Hyderabad,keen to buy,0
user8717@outlook.com,+91-9704394289,420,51+,Married,617205,Doctor,Startup,Ahmedabad,price too high,0
user8718@gmail.com,+91-8711739171,433,26-35,Married with Kids,144587,Engineer,Government,Pune,just exploring,0
user8719@outlook.com,+91-7001040118,670,36-50,Married with Kids,422341,Doctor,MNC,Bangalore,no time,0
user8720@outlook.com,+91-7162043143,556,18-25,Married,166463,Manager,Government,Hyderabad,just exploring,0
user8721@gmail.com,+91-8985807438,479,26-35,Married,345558,Manager,Self-employed,Mumbai,ready to close,0
user8722@outlook.com,+91-7068552578,347,26-35,Married,438780,Freelancer,Self-employed,Ahmedabad,price too high,0
user8723@testmail.com,+91-8704233149,318,36-50,Single,965211,Teacher,MNC,Ahmedabad,call me,1
user8724@outlook.com,+91-9708638156,345,36-50,Single,523994,Unemployed,MNC,Bangalore,not interested,0
user8725@testmail.com,+91-7281070440,750,36-50,Married with Kids,796925,Unemployed,Self-employed,Ahmedabad,just exploring,1
user8726@outlook.com,+91-6568172385,355,36-50,Married,832994,Sales Rep,MNC,Hyderabad,maybe later,0
user8727@outlook.com,+91-9330769879,391,26-35,Married with Kids,218788,Teacher,Government,Delhi,ready to close,1
user8728@gmail.com,+91-7688445279,381,36-50,Married with Kids,939678,Doctor,Government,Mumbai,no time,0
user8729@gmail.com,+91-8502371004,378,26-35,Single,278258,Sales Rep,MNC,Hyderabad,ready to close,0
user8730@outlook.com,+91-6598091679,582,18-25,Single,483815,Freelancer,Government,Mumbai,urgent,0
user8731@gmail.com,+91-6046021853,610,51+,Married with Kids,278724,Engineer,MNC,Pune,maybe later,0
user8732@gmail.com,+91-9914925939,459,51+,Married,670846,Freelancer,Government,Bangalore,not interested,0
user8733@outlook.com,+91-8337567472,615,26-35,Single,615098,Freelancer,Government,Bangalore,just exploring,0
user8734@gmail.com,+91-6951409420,455,51+,Single,131244,Sales Rep,Startup,Pune,not interested,0
user8735@gmail.com,+91-6241213985,767,36-50,Single,256649,Sales Rep,Government,Bangalore,call me,1
user8736@yahoo.com,+91-7585427901,761,26-35,Married with Kids,877792,Manager,MNC,Bangalore,just exploring,1
user8737@yahoo.com,+91-7097961550,416,26-35,Single,559165,Teacher,Government,Ahmedabad,price too high,0
user8738@gmail.com,+91-7534129387,663,51+,Married,129386,Manager,Government,Pune,call me,0
user8739@outlook.com,+91-8265868621,765,36-50,Single,122312,Manager,Self-employed,Delhi,just exploring,0
user8740@yahoo.com,+91-7477862264,483,26-35,Married with Kids,577150,Teacher,MNC,Ahmedabad,not interested,0
user8741@testmail.com,+91-6737000796,465,36-50,Married with Kids,994415,Manager,Government,Bangalore,not interested,1
user8742@yahoo.com,+91-8235718753,374,26-35,Married with Kids,354734,Sales Rep,Startup,Delhi,call me,0
user8743@gmail.com,+91-6719234129,571,26-35,Married with Kids,360996,Doctor,Self-employed,Mumbai,just exploring,0
user8744@testmail.com,+91-7892641269,802,36-50,Married,633006,Engineer,Startup,Mumbai,price too high,1
user8745@gmail.com,+91-7986824134,642,26-35,Married with Kids,165536,Unemployed,Startup,Bangalore,ready to close,0
user8746@testmail.com,+91-9779204572,550,36-50,Single,468910,Engineer,Self-employed,Mumbai,just exploring,0
user8747@testmail.com,+91-6142884854,429,51+,Married,856195,Unemployed,Startup,Pune,no time,0
user8748@outlook.com,+91-8171195294,657,51+,Married with Kids,361051,Unemployed,MNC,Bangalore,call me,0
user8749@yahoo.com,+91-6523505343,707,36-50,Married with Kids,248527,Manager,MNC,Pune,keen to buy,1
user8750@outlook.com,+91-8180803324,794,51+,Married,878933,Teacher,Startup,Delhi,call me,1
user8751@yahoo.com,+91-7786110872,781,51+,Single,671366,Sales Rep,MNC,Hyderabad,urgent,1
user8752@yahoo.com,+91-6594301477,377,26-35,Married,377686,Manager,Government,Hyderabad,call me,1
user8753@outlook.com,+91-6271140877,813,51+,Single,221204,Sales Rep,Government,Ahmedabad,call me,0
user8754@yahoo.com,+91-7704050010,620,18-25,Single,504986,Sales Rep,Government,Bangalore,price too high,0
user8755@outlook.com,+91-7073625397,589,26-35,Married with Kids,606525,Unemployed,Startup,Pune,urgent,1
user8756@yahoo.com,+91-8035841409,596,36-50,Married,200299,Unemployed,Startup,Hyderabad,call me,0
user8757@testmail.com,+91-6315096272,774,26-35,Married,475355,Freelancer,MNC,Bangalore,just exploring,0
user8758@gmail.com,+91-7938175332,322,26-35,Married with Kids,220897,Unemployed,MNC,Ahmedabad,price too high,0
user8759@testmail.com,+91-8848191437,471,36-50,Married with Kids,789837,Engineer,MNC,Hyderabad,interested,1
user8760@outlook.com,+91-9733077592,617,18-25,Single,638610,Doctor,Startup,Ahmedabad,interested,0
user8761@yahoo.com,+91-8557079095,492,51+,Married with Kids,794245,Doctor,MNC,Hyderabad,keen to buy,0
user8762@yahoo.com,+91-8276600925,417,26-35,Married,157813,Teacher,Government,Mumbai,ready to close,0
user8763@outlook.com,+91-7783037020,305,51+,Married with Kids,675730,Doctor,Government,Bangalore,maybe later,0
user8764@testmail.com,+91-8009960787,782,26-35,Married with Kids,772499,Manager,Self-employed,Ahmedabad,maybe later,1
user8765@gmail.com,+91-7813301844,431,36-50,Married with Kids,852760,Engineer,Self-employed,Ahmedabad,maybe later,1
user8766@yahoo.com,+91-7763982780,392,26-35,Married with Kids,471241,Engineer,Self-employed,Hyderabad,ready to close,1
user8767@gmail.com,+91-9371823860,821,36-50,Married with Kids,699735,Sales Rep,Government,Ahmedabad,maybe later,1
user8768@testmail.com,+91-9511665685,593,18-25,Single,107212,Manager,Startup,Bangalore,call me,0
user8769@gmail.com,+91-6840579362,691,26-35,Married with Kids,397011,Manager,MNC,Mumbai,just exploring,0
user8770@outlook.com,+91-9844238820,548,18-25,Married with Kids,426806,Sales Rep,MNC,Bangalore,call me,0
user8771@yahoo.com,+91-9522961167,716,26-35,Married,723004,Freelancer,Startup,Mumbai,just exploring,0
user8772@gmail.com,+91-9664648497,442,51+,Married with Kids,324796,Freelancer,Self-employed,Hyderabad,price too high,0
user8773@yahoo.com,+91-8786347641,536,18-25,Married,934104,Sales Rep,Startup,Ahmedabad,interested,0
user8774@testmail.com,+91-8892860543,586,36-50,Married,705970,Engineer,Government,Ahmedabad,keen to buy,1
user8775@testmail.com,+91-7799461488,576,36-50,Married,684912,Unemployed,Startup,Hyderabad,maybe later,0
user8776@yahoo.com,+91-6589964202,686,18-25,Married,612007,Manager,Government,Hyderabad,just exploring,0
user8777@outlook.com,+91-7967217936,681,26-35,Single,496209,Doctor,Government,Mumbai,call me,0
user8778@yahoo.com,+91-7189147471,749,18-25,Single,111654,Doctor,Self-employed,Delhi,maybe later,0
user8779@outlook.com,+91-7102291385,590,26-35,Married,100246,Unemployed,MNC,Mumbai,interested,0
user8780@outlook.com,+91-6197839350,468,18-25,Single,943146,Unemployed,Self-employed,Mumbai,urgent,0
user8781@outlook.com,+91-9230306433,742,26-35,Single,406882,Engineer,Government,Ahmedabad,keen to buy,1
user8782@yahoo.com,+91-9997858947,483,26-35,Married with Kids,795105,Doctor,Self-employed,Pune,interested,0
user8783@gmail.com,+91-8202780244,344,36-50,Single,418391,Doctor,MNC,Hyderabad,call me,0
user8784@testmail.com,+91-8838108070,567,36-50,Married,326843,Unemployed,Self-employed,Hyderabad,call me,0
user8785@outlook.com,+91-7378059745,775,36-50,Married,834552,Manager,Government,Pune,price too high,1
user8786@outlook.com,+91-9205604189,552,26-35,Married,246250,Manager,MNC,Ahmedabad,just exploring,0
user8787@outlook.com,+91-8560015749,695,26-35,Married,742343,Teacher,Self-employed,Delhi,no time,0
user8788@gmail.com,+91-7338190416,588,26-35,Married with Kids,391050,Manager,Startup,Bangalore,keen to buy,0
user8789@gmail.com,+91-9632054232,511,26-35,Single,233761,Teacher,MNC,Hyderabad,urgent,0
user8790@outlook.com,+91-7869437252,320,26-35,Married,788715,Freelancer,Self-employed,Hyderabad,keen to buy,0
user8791@gmail.com,+91-7114987588,615,51+,Married with Kids,953436,Manager,Startup,Mumbai,ready to close,1
user8792@outlook.com,+91-9954339475,737,26-35,Married,165768,Sales Rep,MNC,Delhi,call me,1
user8793@outlook.com,+91-6007059903,722,26-35,Single,270725,Manager,Startup,Delhi,maybe later,0
user8794@yahoo.com,+91-7481836047,532,36-50,Married with Kids,222699,Teacher,Self-employed,Ahmedabad,ready to close,0
user8795@testmail.com,+91-7616689970,422,36-50,Single,228881,Doctor,Startup,Delhi,just exploring,0
user8796@outlook.com,+91-6235075176,513,26-35,Married with Kids,245304,Manager,Startup,Delhi,urgent,1
user8797@outlook.com,+91-8451401892,339,26-35,Married,189060,Doctor,Government,Pune,just exploring,0
user8798@gmail.com,+91-6877213159,631,51+,Married,200190,Doctor,Startup,Mumbai,price too high,0
user8799@outlook.com,+91-8056021704,481,18-25,Single,640981,Manager,MNC,Ahmedabad,call me,1
user8800@gmail.com,+91-7798281924,564,36-50,Single,256591,Manager,Startup,Pune,maybe later,0
user8801@gmail.com,+91-9702588841,832,51+,Married with Kids,977451,Sales Rep,Startup,Pune,urgent,1
user8802@testmail.com,+91-6943324856,731,51+,Single,536701,Freelancer,MNC,Bangalore,interested,1
user8803@testmail.com,+91-6452712257,495,18-25,Single,361633,Teacher,Self-employed,Mumbai,price too high,0
user8804@testmail.com,+91-6000975112,808,26-35,Married,953568,Manager,Self-employed,Delhi,ready to close,1
user8805@yahoo.com,+91-8378653546,746,26-35,Married,601811,Doctor,Startup,Ahmedabad,urgent,1
user8806@testmail.com,+91-9929901667,827,26-35,Married,356300,Doctor,MNC,Mumbai,no time,0
user8807@yahoo.com,+91-8203229525,501,36-50,Married,824719,Manager,Startup,Delhi,maybe later,0
user8808@yahoo.com,+91-9624434495,432,51+,Married,864544,Teacher,MNC,Bangalore,no time,0
user8809@yahoo.com,+91-7208573653,438,26-35,Married,218002,Freelancer,MNC,Hyderabad,no time,0
user8810@outlook.com,+91-9188120853,792,26-35,Married,915459,Doctor,Self-employed,Pune,price too high,1
user8811@gmail.com,+91-9531442849,369,26-35,Married with Kids,950739,Freelancer,Startup,Bangalore,just exploring,0
user8812@gmail.com,+91-6720758198,314,18-25,Married,268770,Freelancer,Startup,Pune,not interested,0
user8813@gmail.com,+91-9233460380,511,26-35,Married,367873,Sales Rep,Startup,Ahmedabad,interested,0
user8814@outlook.com,+91-6516957605,359,18-25,Married,360683,Doctor,Startup,Delhi,urgent,0
user8815@outlook.com,+91-9147606266,551,36-50,Married,681431,Teacher,Startup,Ahmedabad,just exploring,0
user8816@testmail.com,+91-6290360173,745,26-35,Married,597081,Engineer,Startup,Delhi,not interested,1
user8817@outlook.com,+91-9763218016,301,26-35,Single,408076,Sales Rep,Government,Bangalore,urgent,0
user8818@outlook.com,+91-9109681681,635,26-35,Single,508282,Sales Rep,Startup,Hyderabad,urgent,1
user8819@testmail.com,+91-9104336198,318,18-25,Married,740817,Engineer,Government,Hyderabad,price too high,0
user8820@yahoo.com,+91-9989199808,377,18-25,Married,511236,Sales Rep,Government,Pune,urgent,0
user8821@gmail.com,+91-6995750782,771,51+,Married,834326,Sales Rep,Government,Delhi,call me,1
user8822@yahoo.com,+91-7849137248,327,51+,Married with Kids,216363,Sales Rep,Startup,Delhi,price too high,0
user8823@gmail.com,+91-9030368768,464,18-25,Married,621586,Doctor,MNC,Hyderabad,interested,0
user8824@testmail.com,+91-6511705303,757,36-50,Married with Kids,429470,Doctor,Self-employed,Delhi,keen to buy,0
user8825@yahoo.com,+91-7321573507,475,26-35,Married with Kids,299752,Manager,MNC,Ahmedabad,maybe later,0
user8826@gmail.com,+91-8200710403,328,26-35,Married,996448,Manager,MNC,Delhi,ready to close,1
user8827@gmail.com,+91-7040132220,578,36-50,Single,270807,Doctor,Startup,Bangalore,interested,0
user8828@outlook.com,+91-7498221649,582,26-35,Married,804667,Sales Rep,MNC,Hyderabad,not interested,0
user8829@gmail.com,+91-6313548058,778,18-25,Married,516514,Teacher,MNC,Hyderabad,maybe later,1
user8830@yahoo.com,+91-7609860778,818,18-25,Single,141893,Engineer,Startup,Ahmedabad,not interested,0
user8831@yahoo.com,+91-9195578426,604,18-25,Single,321759,Manager,Startup,Ahmedabad,not interested,0
user8832@gmail.com,+91-8668594719,408,18-25,Married,224213,Unemployed,Self-employed,Mumbai,ready to close,0
user8833@yahoo.com,+91-9053725856,623,26-35,Married,989079,Unemployed,Self-employed,Ahmedabad,just exploring,0
user8834@yahoo.com,+91-9086870811,505,26-35,Married with Kids,666699,Sales Rep,Government,Hyderabad,just exploring,0
user8835@outlook.com,+91-7007167593,533,36-50,Single,809675,Unemployed,Self-employed,Hyderabad,ready to close,1
user8836@testmail.com,+91-6475038824,757,26-35,Married with Kids,598356,Manager,Startup,Ahmedabad,keen to buy,1
user8837@testmail.com,+91-9218558390,486,18-25,Married with Kids,703020,Freelancer,MNC,Mumbai,call me,1
user8838@outlook.com,+91-6152858851,781,18-25,Married with Kids,494155,Teacher,Startup,Delhi,ready to close,0
user8839@gmail.com,+91-9942096571,706,51+,Married with Kids,504867,Freelancer,Startup,Delhi,not interested,0
user8840@outlook.com,+91-6463980861,808,18-25,Single,895717,Sales Rep,MNC,Pune,urgent,1
user8841@testmail.com,+91-6999560655,819,51+,Single,959058,Unemployed,Self-employed,Delhi,urgent,1
user8842@outlook.com,+91-6999166753,352,26-35,Single,284165,Doctor,MNC,Hyderabad,call me,0
user8843@yahoo.com,+91-6231200342,697,51+,Married,913509,Teacher,Startup,Pune,ready to close,0
user8844@gmail.com,+91-9222345585,498,26-35,Married with Kids,803194,Manager,Self-employed,Pune,no time,0
user8845@yahoo.com,+91-6815508329,690,18-25,Married,543829,Unemployed,Startup,Ahmedabad,urgent,0
user8846@outlook.com,+91-7178997207,797,26-35,Single,684045,Sales Rep,Startup,Ahmedabad,urgent,1
user8847@gmail.com,+91-6167322679,471,26-35,Single,669021,Freelancer,Self-employed,Delhi,just exploring,0
user8848@outlook.com,+91-8682911344,385,36-50,Married,125786,Sales Rep,MNC,Pune,maybe later,0
user8849@gmail.com,+91-7682814988,485,26-35,Married with Kids,775042,Engineer,Government,Mumbai,interested,1
user8850@yahoo.com,+91-6348597687,455,18-25,Single,870108,Unemployed,Self-employed,Pune,not interested,0
user8851@yahoo.com,+91-9446289425,792,36-50,Married with Kids,298823,Engineer,Startup,Bangalore,price too high,1
user8852@outlook.com,+91-7942194869,820,51+,Married with Kids,892707,Freelancer,Startup,Mumbai,urgent,1
user8853@gmail.com,+91-7465633740,429,51+,Single,816954,Engineer,Self-employed,Hyderabad,ready to close,0
user8854@outlook.com,+91-9174373488,380,26-35,Married,143791,Doctor,Startup,Delhi,not interested,0
user8855@yahoo.com,+91-7907753188,683,18-25,Married with Kids,170353,Sales Rep,Government,Delhi,ready to close,0
user8856@gmail.com,+91-8948554922,594,18-25,Married,513702,Sales Rep,Self-employed,Ahmedabad,interested,0
user8857@yahoo.com,+91-8901623078,568,36-50,Married with Kids,506026,Manager,Startup,Bangalore,ready to close,1
user8858@testmail.com,+91-9500708028,834,36-50,Married with Kids,466279,Unemployed,Government,Delhi,interested,1
user8859@gmail.com,+91-8185683369,677,51+,Single,411546,Unemployed,Startup,Hyderabad,just exploring,0
user8860@testmail.com,+91-9768628176,675,26-35,Married,347359,Unemployed,Self-employed,Pune,maybe later,0
user8861@yahoo.com,+91-9699881038,387,51+,Married with Kids,246099,Doctor,MNC,Delhi,no time,0
user8862@testmail.com,+91-9320797841,410,36-50,Married,785695,Unemployed,Government,Hyderabad,not interested,0
user8863@outlook.com,+91-9719594902,453,26-35,Married with Kids,304037,Unemployed,Self-employed,Ahmedabad,ready to close,0
user8864@yahoo.com,+91-8884447413,762,36-50,Married,577303,Unemployed,Self-employed,Mumbai,urgent,1
user8865@gmail.com,+91-6042566130,455,18-25,Married,581327,Engineer,Self-employed,Hyderabad,keen to buy,0
user8866@outlook.com,+91-6136247069,617,36-50,Single,439012,Sales Rep,MNC,Ahmedabad,ready to close,0
user8867@gmail.com,+91-9341683449,537,51+,Married with Kids,523800,Engineer,Startup,Bangalore,urgent,1
user8868@gmail.com,+91-8297664353,633,18-25,Married with Kids,142245,Teacher,MNC,Hyderabad,maybe later,0
user8869@yahoo.com,+91-7978835769,405,36-50,Married with Kids,639365,Doctor,Self-employed,Delhi,not interested,0
user8870@testmail.com,+91-6161910467,781,26-35,Married with Kids,732571,Engineer,Government,Pune,price too high,1
user8871@outlook.com,+91-9470624838,681,36-50,Single,511068,Doctor,Startup,Hyderabad,not interested,0
user8872@gmail.com,+91-8075465975,560,36-50,Single,480865,Freelancer,MNC,Bangalore,price too high,0
user8873@testmail.com,+91-7377501329,592,51+,Married with Kids,674942,Unemployed,Government,Mumbai,keen to buy,0
user8874@outlook.com,+91-8415615750,634,36-50,Married,948095,Sales Rep,Self-employed,Bangalore,call me,1
user8875@outlook.com,+91-9240850727,775,26-35,Single,368744,Teacher,Government,Ahmedabad,just exploring,0
user8876@testmail.com,+91-7200208453,524,18-25,Married,825710,Manager,Government,Mumbai,keen to buy,0
user8877@testmail.com,+91-7067749845,753,36-50,Married,275469,Unemployed,Self-employed,Hyderabad,ready to close,1
user8878@outlook.com,+91-9360812537,595,26-35,Married,957012,Teacher,MNC,Pune,price too high,0
user8879@outlook.com,+91-8312388800,762,36-50,Married with Kids,378555,Doctor,Self-employed,Bangalore,not interested,0
user8880@testmail.com,+91-9807499331,513,18-25,Single,426508,Teacher,Government,Pune,not interested,0
user8881@outlook.com,+91-7712156464,457,51+,Married with Kids,320890,Sales Rep,Self-employed,Ahmedabad,maybe later,0
user8882@yahoo.com,+91-9683065907,571,26-35,Married,928292,Doctor,Startup,Hyderabad,not interested,0
user8883@outlook.com,+91-9706223473,537,51+,Married with Kids,427780,Unemployed,Startup,Pune,no time,0
user8884@yahoo.com,+91-6418187626,602,36-50,Married,552665,Doctor,Government,Pune,urgent,1
user8885@yahoo.com,+91-7147078428,820,18-25,Married with Kids,639671,Sales Rep,Self-employed,Bangalore,call me,1
